dimension,theme,type,detail,standard_code,urls,resource_code
Ambiente,Suelo,Guía,Guía para la gestión sustentable del suelo ,P028,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-del-suelo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Suelo_Digital.pdf'}",000599
Ambiente,Suelo,Guía,Guía para la gestión sustentable del suelo ,P029,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-del-suelo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Suelo_Digital.pdf'}",000600
Ambiente,Suelo,Guía,Guía para la gestión sustentable del suelo ,P030,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-del-suelo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Suelo_Digital.pdf'}",000601
Ambiente,Suelo,Guía,Guía para la gestión sustentable del suelo ,P031,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-del-suelo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Suelo_Digital.pdf'}",000602
Ambiente,Suelo,Guía,Guía para la gestión sustentable del suelo ,P032,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-del-suelo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Suelo_Digital.pdf'}",000603
Ambiente,Suelo,Guía,Guía para la gestión sustentable del suelo ,P033,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-del-suelo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Suelo_Digital.pdf'}",000604
Ambiente,Suelo,Guía,Guía para la gestión sustentable del suelo ,P034,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-del-suelo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Suelo_Digital.pdf'}",000605
Ambiente,Suelo,Guía,Guía para la gestión sustentable del suelo ,P035,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-del-suelo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Suelo_Digital.pdf'}",000606
Ambiente,Biodiversidad,Guía,Guía para la conservación de la biodiversidad ,P036,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-conservacion-de-la-biodiversidad/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Biodiversidad_Digital.pdf'}",000607
Ambiente,Biodiversidad,Guía,Guía para la conservación de la biodiversidad ,P037,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-conservacion-de-la-biodiversidad/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Biodiversidad_Digital.pdf'}",000608
Ambiente,Biodiversidad,Guía,Guía para la conservación de la biodiversidad ,P038,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-conservacion-de-la-biodiversidad/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Biodiversidad_Digital.pdf'}",000609
Ambiente,Biodiversidad,Guía,Guía para la conservación de la biodiversidad ,P039,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-conservacion-de-la-biodiversidad/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Biodiversidad_Digital.pdf'}",000610
Ambiente,Biodiversidad,Guía,Guía para la conservación de la biodiversidad ,P040,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-conservacion-de-la-biodiversidad/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Biodiversidad_Digital.pdf'}",000611
Ambiente,Biodiversidad,Guía,Guía para la conservación de la biodiversidad ,P041,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-conservacion-de-la-biodiversidad/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Biodiversidad_Digital.pdf'}",000612
Ambiente,Biodiversidad,Guía,Guía para la conservación de la biodiversidad ,P042,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-conservacion-de-la-biodiversidad/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Biodiversidad_Digital.pdf'}",000613
Ambiente,Biodiversidad,Guía,Guía para la conservación de la biodiversidad ,P043,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-conservacion-de-la-biodiversidad/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Biodiversidad_Digital.pdf'}",000614
Ambiente,Biodiversidad,Guía,Guía para la conservación de la biodiversidad ,P044,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-conservacion-de-la-biodiversidad/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Biodiversidad_Digital.pdf'}",000615
Ambiente,Biodiversidad,Guía,Guía para la conservación de la biodiversidad ,P045,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-conservacion-de-la-biodiversidad/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Biodiversidad_Digital.pdf'}",000616
Ambiente,Biodiversidad,Guía,Guía para la conservación de la biodiversidad ,P046,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-conservacion-de-la-biodiversidad/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Biodiversidad_Digital.pdf'}",000617
Ambiente,Insumos,Guía,Guía para la gestión sustentable los insumos ,P047,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-los-insumos-utilizados-en-el-proceso-productivo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Insumos_Digital.pdf'}",000618
Ambiente,Insumos,Guía,Guía para la gestión sustentable los insumos ,P048,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-los-insumos-utilizados-en-el-proceso-productivo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Insumos_Digital.pdf'}",000619
Ambiente,Insumos,Guía,Guía para la gestión sustentable los insumos ,P049,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-los-insumos-utilizados-en-el-proceso-productivo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Insumos_Digital.pdf'}",000620
Ambiente,Insumos,Guía,Guía para la gestión sustentable los insumos ,P050,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-los-insumos-utilizados-en-el-proceso-productivo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Insumos_Digital.pdf'}",000621
Ambiente,Insumos,Guía,Guía para la gestión sustentable los insumos ,P051,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-los-insumos-utilizados-en-el-proceso-productivo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Insumos_Digital.pdf'}",000622
Ambiente,Insumos,Guía,Guía para la gestión sustentable los insumos ,P052,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-los-insumos-utilizados-en-el-proceso-productivo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Insumos_Digital.pdf'}",000623
Ambiente,Insumos,Guía,Guía para la gestión sustentable los insumos ,P053,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-los-insumos-utilizados-en-el-proceso-productivo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Insumos_Digital.pdf'}",000624
Ambiente,Insumos,Guía,Guía para la gestión sustentable los insumos ,P054,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-los-insumos-utilizados-en-el-proceso-productivo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Insumos_Digital.pdf'}",000625
Ambiente,Insumos,Guía,Guía para la gestión sustentable los insumos ,P055,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-los-insumos-utilizados-en-el-proceso-productivo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Insumos_Digital.pdf'}",000626
Ambiente,Insumos,Guía,Guía para la gestión sustentable los insumos ,P056,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-los-insumos-utilizados-en-el-proceso-productivo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Insumos_Digital.pdf'}",000627
Ambiente,Insumos,Guía,Guía para la gestión sustentable los insumos ,P057,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-los-insumos-utilizados-en-el-proceso-productivo/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Insumos_Digital.pdf'}",000628
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P058,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000629
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P059,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000630
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P060,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000631
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P061,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000632
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P062,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000633
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P063,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000634
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P064,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000635
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P065,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000636
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P066,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000637
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P067,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000638
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P068,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000639
Ambiente,Residuos,Guía,Guía para la gestión sustentable de los residuos.,P069,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-sustentable-de-los-residuos/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Residuos_Digital.pdf'}",000640
Ambiente,Energía,Guía,"Guía para el uso, manejo y ahorro del recurso energético ",P070,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-la-energia/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Energia_Digital.pdf'}",000641
Ambiente,Energía,Guía,"Guía para el uso, manejo y ahorro del recurso energético ",P071,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-la-energia/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Energia_Digital.pdf'}",000642
Ambiente,Energía,Guía,"Guía para el uso, manejo y ahorro del recurso energético ",P072,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-la-energia/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Energia_Digital.pdf'}",000643
Ambiente,Energía,Guía,"Guía para el uso, manejo y ahorro del recurso energético ",P073,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-la-energia/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Energia_Digital.pdf'}",000644
Ambiente,Energía,Guía,"Guía para el uso, manejo y ahorro del recurso energético ",P074,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-la-energia/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Energia_Digital.pdf'}",000645
Ambiente,Energía,Guía,"Guía para el uso, manejo y ahorro del recurso energético ",P075,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-la-energia/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Energia_Digital.pdf'}",000646
Ambiente,Energía,Guía,"Guía para el uso, manejo y ahorro del recurso energético ",P076,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-la-energia/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Energia_Digital.pdf'}",000647
Ambiente,Energía,Guía,"Guía para el uso, manejo y ahorro del recurso energético ",P077,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-la-energia/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Energia_Digital.pdf'}",000648
Ambiente,Energía,Guía,"Guía para el uso, manejo y ahorro del recurso energético ",P078,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-sustentable-de-la-energia/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/Energia_Digital.pdf'}",000649
Ambiente,GEI,Guía,Guía para la gestión de emisiones de Gases de Efecto Invernadero,P079,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-de-emisiones-de-gases-efecto-invernadero-gei/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/GEI_Digital.pdf'}",000650
Ambiente,GEI,Guía,Guía para la gestión de emisiones de Gases de Efecto Invernadero,P080,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-de-emisiones-de-gases-efecto-invernadero-gei/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/GEI_Digital.pdf'}",000651
Ambiente,GEI,Guía,Guía para la gestión de emisiones de Gases de Efecto Invernadero,P081,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-de-emisiones-de-gases-efecto-invernadero-gei/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/GEI_Digital.pdf'}",000652
Ambiente,GEI,Guía,Guía para la gestión de emisiones de Gases de Efecto Invernadero,P082,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-de-emisiones-de-gases-efecto-invernadero-gei/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/GEI_Digital.pdf'}",000653
Ambiente,GEI,Guía,Guía para la gestión de emisiones de Gases de Efecto Invernadero,P083,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-de-emisiones-de-gases-efecto-invernadero-gei/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/GEI_Digital.pdf'}",000654
Ambiente,GEI,Guía,Guía para la gestión de emisiones de Gases de Efecto Invernadero,P084,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-de-emisiones-de-gases-efecto-invernadero-gei/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/GEI_Digital.pdf'}",000655
Ambiente,GEI,Guía,Guía para la gestión de emisiones de Gases de Efecto Invernadero,P085,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-de-emisiones-de-gases-efecto-invernadero-gei/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/GEI_Digital.pdf'}",000656
Ambiente,GEI,Guía,Guía para la gestión de emisiones de Gases de Efecto Invernadero,P086,"{'web': 'https://ciruelacertificada.cl/recurso/guia-para-la-gestion-de-emisiones-de-gases-efecto-invernadero-gei/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/GEI_Digital.pdf'}",000657
Calidad,Calidad,Guía,Guía para la gestión eficiente de la calidad ,P087,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-calidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Calidad_Digital.pdf'}",000658
Calidad,Calidad,Guía,Guía para la gestión eficiente de la calidad ,P088,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-calidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Calidad_Digital.pdf'}",000659
Calidad,Calidad,Guía,Guía para la gestión eficiente de la calidad ,P089,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-calidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Calidad_Digital.pdf'}",000660
Calidad,Calidad,Guía,Guía para la gestión eficiente de la calidad ,P090,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-calidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Calidad_Digital.pdf'}",000661
Calidad,Calidad,Guía,Guía para la gestión eficiente de la calidad ,P091,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-calidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Calidad_Digital.pdf'}",000662
Calidad,Calidad,Guía,Guía para la gestión eficiente de la calidad ,P092,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-calidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Calidad_Digital.pdf'}",000663
Calidad,Calidad,Guía,Guía para la gestión eficiente de la calidad ,P093,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-calidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Calidad_Digital.pdf'}",000664
Calidad,Calidad,Guía,Guía para la gestión eficiente de la calidad ,P094,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-calidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Calidad_Digital.pdf'}",000665
Calidad,Calidad,Guía,Guía para la gestión eficiente de la calidad ,P095,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-calidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Calidad_Digital.pdf'}",000666
Calidad,Calidad,Guía,Guía para la gestión eficiente de la calidad ,P096,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-calidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Calidad_Digital.pdf'}",000667
Calidad,Calidad,Guía,Guía para la gestión eficiente de la calidad ,P097,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-calidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Calidad_Digital.pdf'}",000668
Calidad,Inocuidad,Guía,Guía para la gestión eficiente de la inocuidad ,P098,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-inocuidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Inocuidad_Digital.pdf'}",000669
Calidad,Inocuidad,Guía,Guía para la gestión eficiente de la inocuidad ,P099,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-inocuidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Inocuidad_Digital.pdf'}",000670
Calidad,Inocuidad,Guía,Guía para la gestión eficiente de la inocuidad ,P100,"{'web': 'https://ciruelacertificada.cl/recurso/guia-gestion-de-la-inocuidad/', 'pdf': 'http://ciruelacertificada.cl/wp-content/uploads/2025/03/Gestion-de-la-Inocuidad_Digital.pdf'}",000671
